,"Bruhat Bengaluru Mahanagara Palike
Works Bill Public View
",,,,,,,,,,,,,,,,,,,,,,,,,,
86,86,070-18-000101,12-Mar-2018,21-May-2018,Improvements to roads and drains at cross roads of  Annapooraneshwari nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,Girija CS,9036033962,,First and Final,000277,12-Mar-2018,000046,10-Jul-2018,000127,23-Jul-2018,007766,18-Jan-2020,000356 / 18-Jan-2020 in RTGS,986338,Nine Lakh Eighty Six Thousand Three Hundred Thirty Eight,30224,Thirty  Thousand Two Hundred Twenty Four,956114,Nine Lakh Fifty Six Thousand One Hundred Fourteen
87,87,070-18-000108,12-Mar-2018,05-May-2018,Repairs to drains and culverts at Muneshwara temple surrounding area in Srigandha nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,Shivaram R,9036033962,,First and Final,000275,12-Mar-2018,000050,10-Jul-2018,000130,23-Jul-2018,007772,18-Jan-2020,000356 / 18-Jan-2020 in RTGS,1987654,Nineteen Lakh Eighty Seven Thousand Six Hundred Fifty Four,55328,Fifty Five Thousand Three Hundred Twenty Eight,1932326,Nineteen Lakh Thirty Two Thousand Three Hundred Twenty Six
88,88,070-18-000109,12-Mar-2018,28-May-2018,Repair and reconstruction of culverts and drains in  ward no 70 ,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,Manjula K,9036033962,,First and Final,000276,12-Mar-2018,000048,10-Jul-2018,000131,23-Jul-2018,007773,18-Jan-2020,000356 / 18-Jan-2020 in RTGS,1982385,Nineteen Lakh Eighty Two Thousand Three Hundred Eighty Five,54442,Fifty Four Thousand Four Hundred Fourty Two,1927943,Nineteen Lakh Twenty Seven Thousand Nine Hundred Fourty Three
89,89,070-18-000105,12-Mar-2018,11-May-2018,Improvements to roads at Banniyan tree main road in  ward no 70 Rajagopala Nagara,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,Pavan Kumar K,9972851320,,First and Final,000273,12-Mar-2018,000042,09-Jul-2018,000124,19-Jul-2018,007752,18-Jan-2020,000356 / 18-Jan-2020 in RTGS,2287912,Twenty Two Lakh Eighty Seven Thousand Nine Hundred Twelve,72861,Seventy Two Thousand Eight Hundred Sixty One,2215051,Twenty Two Lakh Fifteen Thousand Fifty One
90,90,070-18-000110,12-Mar-2018,30-Jun-2018,Ward maintenance by engaging labours tractors and JCB in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,Manoj Naik BM,9880466655,,Running,000274,12-Mar-2018,000038,05-Jul-2018,000113,16-Jul-2018,008593,18-Feb-2020,000409 / 02-Mar-2020 in RTGS,897242,Eight Lakh Ninety Seven Thousand Two Hundred Fourty Two,18841,Eighteen Thousand Eight Hundred Fourty One,878401,Eight Lakh Seventy Eight Thousand Four Hundred One
91,91,070-18-000110,12-Mar-2018,30-Jun-2018,Ward maintenance by engaging labours tractors and JCB in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,Manoj Naik BM,9880466655,,Running,000274,12-Mar-2018,,           ,,           ,,           ,Under Process in Asst. Exec. Engineer,897242,Eight Lakh Ninety Seven Thousand Two Hundred Fourty Two,0,,0,
92,92,070-18-000004,08-Mar-2018,20-Jun-2019,Improvements to roads and drains at 15th cross Doddanna Industrial area surrounding area in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3328 Special Development works at Ward No.22, 31, 44, 70, 74, 102, 135, 176 Rs.1 Cr Each, Ward No.86, 112, 144 Rs.5.Cr Each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000262,08-Mar-2018,000056,31-Aug-2019,000164,26-Sep-2019,,           ,000381 / 25-Feb-2022 in RTGS,4996038,Fourty Nine Lakh Ninety Six Thousand Thirty Eight,572633,Five Lakh Seventy Two Thousand Six Hundred Thirty Three,4423405,Fourty Four Lakh Twenty Three Thousand Four Hundred Five
93,93,070-18-000005,08-Mar-2018,22-Jun-2019,Improvements to drains and roads from 6th to 9th cross roads L-S of Srigandha Nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3328 Special Development works at Ward No.22, 31, 44, 70, 74, 102, 135, 176 Rs.1 Cr Each, Ward No.86, 112, 144 Rs.5.Cr Each",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000263,08-Mar-2018,000055,31-Aug-2019,000165,26-Sep-2019,,           ,000381 / 25-Feb-2022 in RTGS,4995942,Fourty Nine Lakh Ninety Five Thousand Nine Hundred Fourty Two,572624,Five Lakh Seventy Two Thousand Six Hundred Twenty Four,4423318,Fourty Four Lakh Twenty Three Thousand Three Hundred Eighteen
94,94,070-18-000100,28-Feb-2018,28-May-2018,Improvements to roads and drains at Chennamma house surroundings area Srigandha nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,Ravikumar BT,7353903103,,First and Final,000248,28-Feb-2018,000035,02-Jul-2018,000123,18-Jul-2018,007750,18-Jan-2020,000356 / 18-Jan-2020 in RTGS,2031791,Twenty  Lakh Thirty One Thousand Seven Hundred Ninety One,73146,Seventy Three Thousand One Hundred Fourty Six,1958645,Nineteen Lakh Fifty Eight Thousand Six Hundred Fourty Five
95,95,070-18-000038,22-Feb-2018,27-Aug-2018,Improvements to roads and drains at Anganavadi surrounding area at Basappanakatte in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)","M/s. Nijaguna Land Developers & Builders, ",9731165077,,First and Final,000236,22-Feb-2018,000069,30-Aug-2018,000180,31-Aug-2018,000910,24-Apr-2019,000030 / 26-Apr-2019 in RTGS,4903184,Fourty Nine Lakh Three Thousand One Hundred Eighty Four,195814,One Lakh Ninety Five Thousand Eight Hundred Fourteen,4707370,Fourty Seven Lakh Seven Thousand Three Hundred Seventy 
96,96,070-18-000039,22-Feb-2018,27-Aug-2018,"Improvements to roads and drains at Govt, School Surrounding area at  Basappanakatte in ward no 70",070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P1878 18per - Works (Bhagyajyothi, Sooru / Neeru Yojane and General) (54 Lakhs / New Wards)",M/s. Nijaguna Land Developers & Builders,9731165077,,First and Final,000235,22-Feb-2018,000068,30-Aug-2018,000181,31-Aug-2018,000923,24-Apr-2019,000030 / 26-Apr-2019 in RTGS,4900144,Fourty Nine Lakh One Hundred Fourty Four,194721,One Lakh Ninety Four Thousand Seven Hundred Twenty One,4705423,Fourty Seven Lakh Five Thousand Four Hundred Twenty Three
97,97,070-18-000009,08-Feb-2018,19-Mar-2018,Improvements to roads and drains at Bilpatre tree main road and surrounding area in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",B M Kiran,9916220781,,First and Final,000223,08-Feb-2018,000045,10-Jul-2018,000116,16-Jul-2018,004202,02-Aug-2019,000141 / 03-Aug-2019 in RTGS,4791926,Fourty Seven Lakh Ninety One Thousand Nine Hundred Twenty Six,172509,One Lakh Seventy Two Thousand Five Hundred Nine,4619417,Fourty Six Lakh Nineteen Thousand Four Hundred Seventeen
98,98,070-18-000022,08-Feb-2018,19-Mar-2018,Improvements to drains and Reconstruction of Culverts at Kapilanagara in ward no 70.,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",B M Kiran,9916220781,,First and Final,000224,08-Feb-2018,000044,10-Jul-2018,000117,16-Jul-2018,004201,02-Aug-2019,000141 / 03-Aug-2019 in RTGS,4792590,Fourty Seven Lakh Ninety Two Thousand Five Hundred Ninety ,409055,Four Lakh Nine Thousand Fifty Five,4383535,Fourty Three Lakh Eighty Three Thousand Five Hundred Thirty Five
99,99,070-18-000032,27-Dec-2017,23-Nov-2018,Desilting and Improvements of drain at Rajagopalanagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P2178 Works sanctioned by Dy. Mayor,KRIDL,9448211012,,First and Final,000162,27-Dec-2017,000094,14-Feb-2019,000091,26-Jul-2019,,           ,000227 / 07-Oct-2021 in RTGS,2499819,Twenty Four Lakh Ninety Nine Thousand Eight Hundred Nineteen,249555,Two Lakh Fourty Nine Thousand Five Hundred Fifty Five,2250264,Twenty Two Lakh Fifty  Thousand Two Hundred Sixty Four
100,100,070-18-000019,08-Dec-2017,12-Jun-2019,Improvements to Footpath and drains at 10th cross and its surrounding area in Rajagopalanagara  in ward  no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",NISCHAL CONSTRUCTION,9901908019,,First and Final,000152,23-Dec-2017,000073,13-Dec-2019,000197,17-Dec-2019,,           ,000060 / 28-Apr-2022 in RTGS,4994398,Fourty Nine Lakh Ninety Four Thousand Three Hundred Ninety Eight,243374,Two Lakh Fourty Three Thousand Three Hundred Seventy Four,4751024,Fourty Seven Lakh Fifty One Thousand Twenty Four
101,101,070-18-000021,23-Dec-2017,12-Jun-2019,Improvements to Roads and Drains from 1st cross to 3rd cross of Ramaiah Badavane main road R-S in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",NISCHAL CONSTRUCTION,9901908019,,First and Final,000153,23-Dec-2017,000074,13-Dec-2019,000198,17-Dec-2019,,           ,000060 / 28-Apr-2022 in RTGS,4992837,Fourty Nine Lakh Ninety Two Thousand Eight Hundred Thirty Seven,243326,Two Lakh Fourty Three Thousand Three Hundred Twenty Six,4749511,Fourty Seven Lakh Fourty Nine Thousand Five Hundred Eleven
102,102,070-18-000023,23-Dec-2017,12-Jun-2019,Improvements to roads and drains at Shambhavinagara cross roads  in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",NISCHAL CONSTRUCTION,9901908019,,First and Final,000154,23-Dec-2017,000075,16-Dec-2019,000199,17-Dec-2019,,           ,000060 / 28-Apr-2022 in RTGS,4995989,Fourty Nine Lakh Ninety Five Thousand Nine Hundred Eighty Nine,243481,Two Lakh Fourty Three Thousand Four Hundred Eighty One,4752508,Fourty Seven Lakh Fifty Two Thousand Five Hundred Eight
103,103,070-18-000016,23-Dec-2017,13-Mar-2018,Construction of Drain and Formation of Road at 5th and 6th cross of New Extension at Markandeya Temple main road in ward no 70.,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",M/s. Nischal Constructions,9901908019,,First and Final,000151,23-Dec-2017,000062,13-Aug-2018,000162,13-Aug-2018,009191,19-Mar-2020,000033 / 26-May-2020 in RTGS,4998091,Fourty Nine Lakh Ninety Eight Thousand Ninety One,217406,Two Lakh Seventeen Thousand Four Hundred Six,4780685,Fourty Seven Lakh Eighty  Thousand Six Hundred Eighty Five
104,104,070-18-000018,23-Dec-2017,19-Mar-2018,Improvements to roads and drains from 6th to 9th cross of 6th main road at  Rajagopalanagara  in ward  no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",N.Thirunagendra,9901908019,,First and Final,000158,23-Dec-2017,000055,17-Jul-2018,000159,09-Aug-2018,000239,26-May-2020,000047 / 29-May-2020 in RTGS,4998542,Fourty Nine Lakh Ninety Eight Thousand Five Hundred Fourty Two,179947,One Lakh Seventy Nine Thousand Nine Hundred Fourty Seven,4818595,Fourty Eight Lakh Eighteen Thousand Five Hundred Ninety Five
105,105,070-18-000008,23-Dec-2017,12-Mar-2018,Improvements to drains at Baniyan Tree main road and its surrounding crosses in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",Umesh,9901908019,,First and Final,000155,23-Dec-2017,000025,08-Jun-2018,000074,28-Jun-2018,007512,16-Jan-2020,000353 / 18-Jan-2020 in RTGS,4994129,Fourty Nine Lakh Ninety Four Thousand One Hundred Twenty Nine,154125,One Lakh Fifty Four Thousand One Hundred Twenty Five,4840004,Fourty Eight Lakh Fourty  Thousand Four
106,106,070-18-000011,23-Dec-2017,12-Mar-2018,Improvements to roads at Muneshwara Temple Opp Surrounding area at  Shambavinagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",Umesh,9901908019,,First and Final,000156,23-Dec-2017,000026,08-Jun-2018,000075,28-Jun-2018,007513,16-Jan-2020,000353 / 18-Jan-2020 in RTGS,4994131,Fourty Nine Lakh Ninety Four Thousand One Hundred Thirty One,154125,One Lakh Fifty Four Thousand One Hundred Twenty Five,4840006,Fourty Eight Lakh Fourty  Thousand Six
107,107,070-18-000015,23-Dec-2017,12-Mar-2018,Improvements to roads and drains at 8th cross surrounding area in Rajeshwarinagara  in ward  no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",Umesh,9901908019,,First and Final,000157,23-Dec-2017,000024,08-Jun-2018,000076,28-Jun-2018,007514,16-Jan-2020,000353 / 18-Jan-2020 in RTGS,4994855,Fourty Nine Lakh Ninety Four Thousand Eight Hundred Fifty Five,154142,One Lakh Fifty Four Thousand One Hundred Fourty Two,4840713,Fourty Eight Lakh Fourty  Thousand Seven Hundred Thirteen
108,108,070-18-000013,23-Dec-2017,12-Jun-2019,Improvements to roads and drainsat from IP Nagara back side road to ward Boundary in ward  no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",NISCHAL CONSTRUCTION,9901908019,,First and Final,000150,22-Dec-2017,000072,13-Dec-2019,000196,17-Dec-2019,,           ,000060 / 28-Apr-2022 in RTGS,4994155,Fourty Nine Lakh Ninety Four Thousand One Hundred Fifty Five,243395,Two Lakh Fourty Three Thousand Three Hundred Ninety Five,4750760,Fourty Seven Lakh Fifty  Thousand Seven Hundred Sixty 
109,109,070-18-000012,23-Dec-2017,19-Mar-2018,Improvements to roads and drainsat 6th cross and surrounding area at R-S of Srigandhanagara main road road in ward  no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3316 Special Development works at ward No.82, 6, 16, 44, 70, 17, 26, 13, 79, 35 Rs.8.00 Cr each",M/s. Nischal Constructions,9901908019,,Final,000149,22-Dec-2017,000061,13-Aug-2018,000163,13-Aug-2018,009192,19-Mar-2020,000033 / 26-May-2020 in RTGS,4997210,Fourty Nine Lakh Ninety Seven Thousand Two Hundred Ten,217378,Two Lakh Seventeen Thousand Three Hundred Seventy Eight,4779832,Fourty Seven Lakh Seventy Nine Thousand Eight Hundred Thirty Two
110,110,070-18-000001,16-Dec-2017,13-Mar-2018,Improvements to Roads and drains at 1st and 2nd cross near Dairy circle at Heggana Halli main road in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P3261 Zone Works Special Grants to Womens represented wards  Rs.20.00 Lakhs per ward,KRIDL,9901908019,,First and Final,000125,16-Dec-2017,000020,04-Jun-2018,000072,07-Jun-2018,007115,08-Jan-2020,000336 / 09-Jan-2020 in RTGS,1989130,Nineteen Lakh Eighty Nine Thousand One Hundred Thirty ,181639,One Lakh Eighty One Thousand Six Hundred Thirty Nine,1807491,Eighteen Lakh Seven Thousand Four Hundred Ninety One
111,111,070-18-000030,15-Dec-2017,03-Jan-2018,"Providing and fixing LED Street lights in Rajagopalanagara main road Hegganahalli main road and etc., in ward no 70",070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P2178 Works sanctioned by Dy. Mayor,THE TECHNICAL MANGER (BBMP) KRIDL,9986313631,,Running,000011,15-Dec-2017,000012,04-Jan-2018,000011,04-Jan-2018,009281,19-Feb-2019,000358 / 25-Feb-2019 in RTGS,2479621,Twenty Four Lakh Seventy Nine Thousand Six Hundred Twenty One,200851,Two Lakh Eight Hundred Fifty One,2278770,Twenty Two Lakh Seventy Eight Thousand Seven Hundred Seventy 
112,112,070-18-000031,15-Dec-2017,03-Jan-2018,"Providing and fixing LED Street lights in KTG main road, Kareem Sab Layout main road and etc., in ward no 70",070 Rajagopal Nagar,Executive Engineer Electricial Dasarahalli Zone,P2178 Works sanctioned by Dy. Mayor,THE TECHNICAL MANGER (BBMP) KRIDL,9986313631,,Running,000010,15-Dec-2017,000011,04-Jan-2018,000012,04-Jan-2018,009282,19-Feb-2019,000358 / 25-Feb-2019 in RTGS,2479621,Twenty Four Lakh Seventy Nine Thousand Six Hundred Twenty One,200851,Two Lakh Eight Hundred Fifty One,2278770,Twenty Two Lakh Seventy Eight Thousand Seven Hundred Seventy 
113,113,070-18-000029,08-Dec-2017,20-Jun-2019,Improvements to roads at  Rajagopala nagara cross roads  in ward no 70 Rajagopalanagara,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",KRIDL BHUSIRI  ACCOU,0000000000,,First and Final,000116,08-Dec-2017,000057,31-Aug-2019,000162,24-Sep-2019,,           ,000378 / 24-Feb-2022 in RTGS,4993728,Fourty Nine Lakh Ninety Three Thousand Seven Hundred Twenty Eight,573270,Five Lakh Seventy Three Thousand Two Hundred Seventy ,4420458,Fourty Four Lakh Twenty  Thousand Four Hundred Fifty Eight
114,114,070-18-000026,08-Dec-2017,20-Jun-2019,Improvements to roads at Ramaiah Badavane cross roads  in ward no 70 Rajagopalanagara,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",KRIDL,9845736688,,First and Final,000113,08-Dec-2017,000053,29-Aug-2019,000150,31-Aug-2019,,           ,000243 / 13-Oct-2021 in RTGS,4986433,Fourty Nine Lakh Eighty Six Thousand Four Hundred Thirty Three,567432,Five Lakh Sixty Seven Thousand Four Hundred Thirty Two,4419001,Fourty Four Lakh Nineteen Thousand One
115,115,070-18-000024,08-Dec-2017,28-Feb-2018,Improvements to roads at Srigandhanagara cross roads in ward no 70 Rajagopalanagara,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",KRIDL,9845736688,,First and Final,000111,08-Dec-2017,000028,28-Feb-2018,000115,01-Mar-2018,004228,02-Aug-2019,000144 / 07-Aug-2019 in RTGS,4994174,Fourty Nine Lakh Ninety Four Thousand One Hundred Seventy Four,467440,Four Lakh Sixty Seven Thousand Four Hundred Fourty ,4526734,Fourty Five Lakh Twenty Six Thousand Seven Hundred Thirty Four
116,116,070-18-000025,08-Aug-2017,28-Feb-2018,Improvements to roads at Doddanna Industrial area cross roads  in ward no 70 Rajagopalanagara,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",KRIDL,9845736688,,First and Final,000112,08-Dec-2017,000027,28-Feb-2018,000114,01-Mar-2018,004227,02-Aug-2019,000144 / 07-Aug-2019 in RTGS,4993849,Fourty Nine Lakh Ninety Three Thousand Eight Hundred Fourty Nine,466649,Four Lakh Sixty Six Thousand Six Hundred Fourty Nine,4527200,Fourty Five Lakh Twenty Seven Thousand Two Hundred 
117,117,070-18-000027,08-Dec-2017,28-Feb-2018,Improvements to roads at Shambhavinagara  cross roads  in ward no 70 Rajagopalanagara,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",KRIDL,9845736688,,First and Final,000114,08-Dec-2017,000025,28-Feb-2018,000112,01-Mar-2018,004226,02-Aug-2019,000144 / 07-Aug-2019 in RTGS,4999403,Fourty Nine Lakh Ninety Nine Thousand Four Hundred Three,471837,Four Lakh Seventy One Thousand Eight Hundred Thirty Seven,4527566,Fourty Five Lakh Twenty Seven Thousand Five Hundred Sixty Six
118,118,070-18-000028,08-Dec-2017,28-Feb-2018,Improvements to roads at Bhyraveshwara Nagara main and cross roads  in ward no 70 Rajagopalanagara,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3336 Special Development works at Ward No.63,84,86,112,144 ( 05 wards Rs.10.00 Cr. Each) and Ward no.60,80,113,122 ( 04 wards Rs.11.00 Cr. Each)",KRIDL,9845736688,,First and Final,000115,08-Dec-2017,000024,28-Feb-2018,000113,01-Mar-2018,004417,13-Aug-2019,000158 / 19-Aug-2019 in RTGS,4997960,Fourty Nine Lakh Ninety Seven Thousand Nine Hundred Sixty ,468150,Four Lakh Sixty Eight Thousand One Hundred Fifty ,4529810,Fourty Five Lakh Twenty Nine Thousand Eight Hundred Ten
119,119,070-17-000012,06-Dec-2017,25-Jan-2018,Construction of drains Culvert at 10th main 8th cross left side in  ward no 70 Rajgopalanagara  Hegganahalli Sub division,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P1771 Zone Works - POW Works,D.V.Kumar,9148662328,,First and Final,000107,06-Dec-2017,000014,30-Jan-2018,000097,09-Feb-2018,003515,17-Jul-2019,000122 / 23-Jul-2019 in RTGS,1350036,Thirteen Lakh Fifty  Thousand Thirty Six,44225,Fourty Four Thousand Two Hundred Twenty Five,1305811,Thirteen Lakh Five Thousand Eight Hundred Eleven
120,120,070-17-000035,10-Aug-2017,19-Mar-2018,Improvements to roads and drains near Baniyan tree at 7th cross surrounding area at Bhyraveshwara Nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",KRIDL,9901908019,,First and Final,000022,10-Aug-2017,000057,17-Jul-2018,000149,27-Jul-2018,007924,21-Jan-2020,000365 / 28-Jan-2020 in RTGS,4899810,Fourty Eight Lakh Ninety Nine Thousand Eight Hundred Ten,470382,Four Lakh Seventy  Thousand Three Hundred Eighty Two,4429428,Fourty Four Lakh Twenty Nine Thousand Four Hundred Twenty Eight
121,121,070-17-000038,10-Aug-2017,19-Mar-2018,Improvements to roads and drains near SWD 9th and 10th cross at Bhyraveshwara Nagara  in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",KRIDL,9901908019,,First and Final,000021,10-Aug-2017,000058,17-Jul-2018,000148,27-Jul-2018,007922,21-Jan-2020,000365 / 28-Jan-2020 in RTGS,4399659,Fourty Three Lakh Ninety Nine Thousand Six Hundred Fifty Nine,413568,Four Lakh Thirteen Thousand Five Hundred Sixty Eight,3986091,Thirty Nine Lakh Eighty Six Thousand Ninety One
122,122,070-17-000040,10-Aug-2017,19-Mar-2018,Improvements to roads and drains at Konika Garments surrounding area in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",KRIDL,9901908019,,First and Final,000025,10-Aug-2017,000056,17-Jul-2018,000147,27-Jul-2018,007919,21-Jan-2020,000365 / 28-Jan-2020 in RTGS,4898741,Fourty Eight Lakh Ninety Eight Thousand Seven Hundred Fourty One,460279,Four Lakh Sixty  Thousand Two Hundred Seventy Nine,4438462,Fourty Four Lakh Thirty Eight Thousand Four Hundred Sixty Two
123,123,070-17-000036,10-Aug-2017,19-Mar-2018,Improvements to roads and drains near Krishnappa s House surrounding area at Bhyraveshwara Nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",KRIDL,9901908019,,First and Final,000023,10-Aug-2017,000040,05-Jul-2018,000132,25-Jul-2018,007775,18-Jan-2020,000356 / 18-Jan-2020 in RTGS,4948766,Fourty Nine Lakh Fourty Eight Thousand Seven Hundred Sixty Six,465184,Four Lakh Sixty Five Thousand One Hundred Eighty Four,4483582,Fourty Four Lakh Eighty Three Thousand Five Hundred Eighty Two
124,124,070-17-000037,10-Aug-2017,19-Mar-2018,Improvements to roads and drains at Bank colony main and cross roads at Rajeshwari Nagara in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",KRIDL,9901908019,,First and Final,000024,10-Aug-2017,000036,04-Jul-2018,000134,25-Jul-2018,007778,18-Jan-2020,000356 / 18-Jan-2020 in RTGS,4599505,Fourty Five Lakh Ninety Nine Thousand Five Hundred Five,441552,Four Lakh Fourty One Thousand Five Hundred Fifty Two,4157953,Fourty One Lakh Fifty Seven Thousand Nine Hundred Fifty Three
125,125,070-17-000041,10-Aug-2017,19-Mar-2018,Improvements to roads and drains near DM Public school Opposite area in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,"P3176 Developmental works in Ward No. 82, 06,16,44,70,17,26,13,79,35 ( Rs. 300.00 lakhs per each ward)",KRIDL,9901908019,,First and Final,000020,10-Aug-2017,000037,04-Jul-2018,000133,25-Jul-2018,007776,18-Jan-2020,000356 / 18-Jan-2020 in RTGS,1299150,Twelve Lakh Ninety Nine Thousand One Hundred Fifty ,124720,One Lakh Twenty Four Thousand Seven Hundred Twenty ,1174430,Eleven Lakh Seventy Four Thousand Four Hundred Thirty 
126,126,070-17-000044,10-Aug-2017,26-Feb-2018,Improvements to  drains and Asphalting to roads at 1st and 2nd cross near SWD at Pillappanakatte in ward no 70,070 Rajagopal Nagar,Executive Engineer Dasarahalli,P2178 Works sanctioned by Dy. Mayor,KRIDL,9448211012,,First and Final,000019,10-Aug-2017,000022,28-Feb-2018,000140,22-Mar-2018,004631,19-Aug-2019,000173 / 30-Aug-2019 in RTGS,1999234,Nineteen Lakh Ninety Nine Thousand Two Hundred Thirty Four,186928,One Lakh Eighty Six Thousand Nine Hundred Twenty Eight,1812306,Eighteen Lakh Twelve Thousand Three Hundred Six
